date,atm_id,area,latitude,longitude,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2024-06-17,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,101,36,23
2024-06-17,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,84,54,34
2024-06-17,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,91,44,28
2024-06-17,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,87,44,32
2024-06-17,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,70,35,21
2024-06-17,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,81,61,42
2024-06-18,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,88,53,33
2024-06-18,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,138,31,15
2024-06-18,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,154,41,15
2024-06-18,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,122,47,25
2024-06-18,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,85,57,36
2024-06-18,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,84,31,18
2024-06-18,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,114,40,22
2024-06-18,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,100,44,26
2024-06-18,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,89,53,32
2024-06-18,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,87,55,40
2024-06-18,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,54,29,19
2024-06-18,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,80,44,25
2024-06-18,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,137,46,25
2024-06-18,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,134,46,27
2024-06-18,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,96,39,22
2024-06-18,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,83,60,30
2024-06-18,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,83,39,24
2024-06-18,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,72,46,24
2024-06-18,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,83,47,26
2024-06-18,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,65,47,31
2024-06-19,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,47,32,18
2024-06-19,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,121,33,15
2024-06-19,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,84,23,13
2024-06-19,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,104,45,26
2024-06-19,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,69,46,31
2024-06-19,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,98,36,19
2024-06-19,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,84,40,19
2024-06-19,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,81,41,20
2024-06-19,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,52,34,20
2024-06-19,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,69,45,32
2024-06-19,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,57,36,22
2024-06-19,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,82,47,24
2024-06-19,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,113,40,24
2024-06-19,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,106,39,22
2024-06-19,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,78,28,15
2024-06-19,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,60,39,22
2024-06-19,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,73,38,22
2024-06-19,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,57,37,20
2024-06-19,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,58,29,17
2024-06-19,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,53,37,25
2024-06-20,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,60,41,25
2024-06-20,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,112,25,12
2024-06-20,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,122,29,16
2024-06-20,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,116,44,25
2024-06-20,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,71,48,32
2024-06-20,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,83,34,18
2024-06-20,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,80,31,15
2024-06-20,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,69,38,20
2024-06-20,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,53,30,21
2024-06-20,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,60,41,28
2024-06-20,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,70,39,25
2024-06-20,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,75,42,23
2024-06-20,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,125,35,26
2024-06-20,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,115,37,19
2024-06-20,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,89,31,18
2024-06-20,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,55,37,21
2024-06-20,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,56,30,15
2024-06-20,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,67,42,24
2024-06-20,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,77,40,23
2024-06-20,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,53,38,26
2024-06-21,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,74,47,27
2024-06-21,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,128,31,12
2024-06-21,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,117,30,17
2024-06-21,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,102,44,25
2024-06-21,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,78,45,30
2024-06-21,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,78,29,16
2024-06-21,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,84,42,20
2024-06-21,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,77,44,21
2024-06-21,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,77,42,29
2024-06-21,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,79,59,37
2024-06-21,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,46,29,17
2024-06-21,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,73,41,23
2024-06-21,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,141,43,29
2024-06-21,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,101,43,25
2024-06-21,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,103,44,26
2024-06-21,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,70,45,31
2024-06-21,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,75,31,17
2024-06-21,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,79,48,24
2024-06-21,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,82,40,25
2024-06-21,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,58,50,33
2024-06-22,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,53,40,23
2024-06-22,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,82,22,11
2024-06-22,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,98,40,13
2024-06-22,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,108,55,28
2024-06-22,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,63,54,30
2024-06-22,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,58,27,14
2024-06-22,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,65,34,15
2024-06-22,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,61,35,19
2024-06-22,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,74,48,32
2024-06-22,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,77,59,39
2024-06-22,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,55,43,25
2024-06-22,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,83,57,31
2024-06-22,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,85,31,18
2024-06-22,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,81,40,19
2024-06-22,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,61,27,16
2024-06-22,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,78,48,31
2024-06-22,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,75,43,26
2024-06-22,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,57,38,19
2024-06-22,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,56,35,20
2024-06-22,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,59,53,32
2024-06-23,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,66,49,33
2024-06-23,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,112,36,16
2024-06-23,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,94,31,13
2024-06-23,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,116,66,32
2024-06-23,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,94,77,43
2024-06-23,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,85,49,17
2024-06-23,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,67,33,16
2024-06-23,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,93,56,29
2024-06-23,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,67,47,29
2024-06-23,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,98,83,53
2024-06-23,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,62,45,25
2024-06-23,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,89,56,33
2024-06-23,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,109,42,25
2024-06-23,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,84,39,21
2024-06-23,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,87,45,21
2024-06-23,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,88,73,43
2024-06-23,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,68,43,23
2024-06-23,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,81,53,28
2024-06-23,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,82,53,27
2024-06-23,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,86,69,47
2024-06-24,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,84,45,27
2024-06-24,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,146,32,13
2024-06-24,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,138,34,16
2024-06-24,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,133,50,31
2024-06-24,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,78,46,31
2024-06-24,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,78,29,14
2024-06-24,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,104,39,19
2024-06-24,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,99,47,27
2024-06-24,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,71,44,28
2024-06-24,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,83,59,38
2024-06-24,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,71,48,29
2024-06-24,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,82,42,24
2024-06-24,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,159,45,31
2024-06-24,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,125,40,23
2024-06-24,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,92,41,21
2024-06-24,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,101,50,36
2024-06-24,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,78,42,23
2024-06-24,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,87,47,28
2024-06-24,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,75,38,22
2024-06-24,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,71,58,39
2024-06-25,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,75,41,24
2024-06-25,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,128,33,14
2024-06-25,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,101,23,11
2024-06-25,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,87,31,22
2024-06-25,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,72,50,33
2024-06-25,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,70,27,15
2024-06-25,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,96,35,17
2024-06-25,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,77,42,22
2024-06-25,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,48,29,18
2024-06-25,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,80,60,34
2024-06-25,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,45,30,17
2024-06-25,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,88,46,28
2024-06-25,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,113,37,21
2024-06-25,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,115,45,23
2024-06-25,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,85,38,19
2024-06-25,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,64,44,25
2024-06-25,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,56,31,15
2024-06-25,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,62,33,21
2024-06-25,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,73,35,21
2024-06-25,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,74,59,38
2024-06-26,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,54,35,19
2024-06-26,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,132,33,13
2024-06-26,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,118,33,14
2024-06-26,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,98,38,24
2024-06-26,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,67,38,25
2024-06-26,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,73,24,13
2024-06-26,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,82,34,18
2024-06-26,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,84,45,23
2024-06-26,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,49,34,17
2024-06-26,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,74,47,33
2024-06-26,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,53,29,18
2024-06-26,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,86,48,26
2024-06-26,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,107,41,22
2024-06-26,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,92,33,18
2024-06-26,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,81,35,20
2024-06-26,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,65,42,24
2024-06-26,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,77,41,24
2024-06-26,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,57,31,22
2024-06-26,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,75,38,21
2024-06-26,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,62,45,31
2024-06-27,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,62,37,20
2024-06-27,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,111,23,12
2024-06-27,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,100,19,13
2024-06-27,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,95,41,27
2024-06-27,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,60,42,25
2024-06-27,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,75,30,16
2024-06-27,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,104,33,19
2024-06-27,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,62,32,18
2024-06-27,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,53,36,21
2024-06-27,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,70,48,31
2024-06-27,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,49,31,19
2024-06-27,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,87,47,29
2024-06-27,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,105,45,23
2024-06-27,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,88,36,17
2024-06-27,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,86,36,22
2024-06-27,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,60,38,24
2024-06-27,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,69,35,20
2024-06-27,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,75,36,22
2024-06-27,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,63,39,21
2024-06-27,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,71,50,33
2024-06-28,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,85,50,28
2024-06-28,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,145,34,18
2024-06-28,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,133,41,20
2024-06-28,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,109,45,26
2024-06-28,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,90,58,39
2024-06-28,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,90,32,19
2024-06-28,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,107,43,25
2024-06-28,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,80,49,25
2024-06-28,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,75,46,25
2024-06-28,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,87,63,42
2024-06-28,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,73,47,25
2024-06-28,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,87,43,28
2024-06-28,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,117,38,22
2024-06-28,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,127,39,22
2024-06-28,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,89,38,24
2024-06-28,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,83,44,34
2024-06-28,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,92,48,23
2024-06-28,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,71,41,24
2024-06-28,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,77,36,19
2024-06-28,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,97,67,45
2024-06-29,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,71,53,29
2024-06-29,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,80,24,11
2024-06-29,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,100,31,14
2024-06-29,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,118,56,32
2024-06-29,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,66,56,32
2024-06-29,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,91,46,24
2024-06-29,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,85,38,18
2024-06-29,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,79,41,23
2024-06-29,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,74,55,34
2024-06-29,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,77,65,44
2024-06-29,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,60,42,22
2024-06-29,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,102,67,36
2024-06-29,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,118,52,32
2024-06-29,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,87,34,19
2024-06-29,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,65,37,18
2024-06-29,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,75,55,32
2024-06-29,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,63,38,21
2024-06-29,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,61,42,26
2024-06-29,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,72,50,26
2024-06-29,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,68,67,41
2024-06-30,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,61,46,27
2024-06-30,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,94,28,14
2024-06-30,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,97,37,16
2024-06-30,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,100,53,30
2024-06-30,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,86,66,35
2024-06-30,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,75,29,16
2024-06-30,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,91,44,20
2024-06-30,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,81,47,27
2024-06-30,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,68,56,31
2024-06-30,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,76,68,45
2024-06-30,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,74,53,31
2024-06-30,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,86,50,29
2024-06-30,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,124,56,29
2024-06-30,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,106,45,24
2024-06-30,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,75,38,19
2024-06-30,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,71,58,34
2024-06-30,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,69,38,21
2024-06-30,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,78,56,31
2024-06-30,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,67,52,25
2024-06-30,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,80,67,44
2024-07-01,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,71,47,24
2024-07-01,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,135,34,16
2024-07-01,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,154,38,16
2024-07-01,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,120,50,31
2024-07-01,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,88,58,40
2024-07-01,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,79,34,17
2024-07-01,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,88,36,19
2024-07-01,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,71,39,23
2024-07-01,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,85,48,28
2024-07-01,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,90,59,33
2024-07-01,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,69,44,30
2024-07-01,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,96,49,27
2024-07-01,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,148,50,28
2024-07-01,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,102,40,20
2024-07-01,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,111,48,25
2024-07-01,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,79,52,31
2024-07-01,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,81,48,22
2024-07-01,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,81,48,27
2024-07-01,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,76,38,25
2024-07-01,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,71,56,34
2024-07-02,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,80,47,29
2024-07-02,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,157,35,19
2024-07-02,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,117,25,13
2024-07-02,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,137,53,32
2024-07-02,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,90,61,40
2024-07-02,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,89,32,15
2024-07-02,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,112,41,24
2024-07-02,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,90,50,30
2024-07-02,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,76,40,29
2024-07-02,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,116,82,53
2024-07-02,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,60,35,21
2024-07-02,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,88,45,27
2024-07-02,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,163,58,32
2024-07-02,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,135,48,23
2024-07-02,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,103,40,22
2024-07-02,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,98,51,35
2024-07-02,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,74,39,22
2024-07-02,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,85,46,28
2024-07-02,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,98,54,29
2024-07-02,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,79,57,41
2024-07-03,LM-ATM-001,Battery Park,40.7033,-74.017,humid,None,61,36,21
2024-07-03,LM-ATM-002,Wall Street,40.7074,-74.0113,humid,None,135,34,15
2024-07-03,LM-ATM-003,Broad Street,40.7069,-74.0113,humid,None,120,35,16
2024-07-03,LM-ATM-004,Fulton Center,40.7103,-74.0076,humid,None,117,55,30
