date,atm_id,area,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2023-10-18,LM-ATM-018,Houston Street,cloudy,None,65,34,20
2023-10-18,LM-ATM-019,Delancey Street,cloudy,None,63,43,21
2023-10-18,LM-ATM-020,Pier 17,cloudy,None,85,61,42
2023-10-19,LM-ATM-001,Battery Park,cloudy,None,64,39,25
2023-10-19,LM-ATM-002,Wall Street,cloudy,None,128,32,15
2023-10-19,LM-ATM-003,Broad Street,cloudy,None,119,34,16
2023-10-19,LM-ATM-004,Fulton Center,cloudy,None,132,56,31
2023-10-19,LM-ATM-005,South Street Seaport,cloudy,None,87,49,35
2023-10-19,LM-ATM-006,Tribeca,cloudy,None,84,27,16
2023-10-19,LM-ATM-007,City Hall,cloudy,None,100,37,18
2023-10-19,LM-ATM-008,Chinatown,cloudy,None,96,51,28
2023-10-19,LM-ATM-009,Little Italy,cloudy,None,60,32,24
2023-10-19,LM-ATM-010,SoHo Broadway,cloudy,None,79,57,39
2023-10-19,LM-ATM-011,NoLiTa,cloudy,None,69,41,28
2023-10-19,LM-ATM-012,Canal Street,cloudy,None,94,51,27
2023-10-19,LM-ATM-013,World Trade Center,cloudy,None,112,41,27
2023-10-19,LM-ATM-014,Brookfield Place,cloudy,None,130,54,27
2023-10-19,LM-ATM-015,Bowling Green,cloudy,None,93,44,24
2023-10-19,LM-ATM-016,Staten Ferry Terminal,cloudy,None,95,52,36
2023-10-19,LM-ATM-017,Essex Market,cloudy,None,71,36,19
2023-10-19,LM-ATM-018,Houston Street,cloudy,None,90,50,28
2023-10-19,LM-ATM-019,Delancey Street,cloudy,None,61,30,18
2023-10-19,LM-ATM-020,Pier 17,cloudy,None,52,36,24
2023-10-20,LM-ATM-001,Battery Park,cloudy,None,83,46,24
2023-10-20,LM-ATM-002,Wall Street,cloudy,None,145,27,15
2023-10-20,LM-ATM-003,Broad Street,cloudy,None,101,25,12
2023-10-20,LM-ATM-004,Fulton Center,cloudy,None,103,43,27
2023-10-20,LM-ATM-005,South Street Seaport,cloudy,None,82,54,36
2023-10-20,LM-ATM-006,Tribeca,cloudy,None,112,37,20
2023-10-20,LM-ATM-007,City Hall,cloudy,None,95,36,19
2023-10-20,LM-ATM-008,Chinatown,cloudy,None,86,46,28
2023-10-20,LM-ATM-009,Little Italy,cloudy,None,68,39,24
2023-10-20,LM-ATM-010,SoHo Broadway,cloudy,None,71,52,34
2023-10-20,LM-ATM-011,NoLiTa,cloudy,None,65,37,24
2023-10-20,LM-ATM-012,Canal Street,cloudy,None,95,52,32
2023-10-20,LM-ATM-013,World Trade Center,cloudy,None,151,48,29
2023-10-20,LM-ATM-014,Brookfield Place,cloudy,None,96,36,20
2023-10-20,LM-ATM-015,Bowling Green,cloudy,None,82,35,18
2023-10-20,LM-ATM-016,Staten Ferry Terminal,cloudy,None,73,41,30
2023-10-20,LM-ATM-017,Essex Market,cloudy,None,71,37,20
2023-10-20,LM-ATM-018,Houston Street,cloudy,None,69,51,25
2023-10-20,LM-ATM-019,Delancey Street,cloudy,None,69,35,20
2023-10-20,LM-ATM-020,Pier 17,cloudy,None,66,59,36
2023-10-21,LM-ATM-001,Battery Park,cloudy,None,91,55,36
2023-10-21,LM-ATM-002,Wall Street,cloudy,None,93,27,10
2023-10-21,LM-ATM-003,Broad Street,cloudy,None,106,35,14
2023-10-21,LM-ATM-004,Fulton Center,cloudy,None,114,51,28
2023-10-21,LM-ATM-005,South Street Seaport,cloudy,None,68,51,32
2023-10-21,LM-ATM-006,Tribeca,cloudy,None,83,39,20
2023-10-21,LM-ATM-007,City Hall,cloudy,None,83,37,21
2023-10-21,LM-ATM-008,Chinatown,cloudy,None,84,48,27
2023-10-21,LM-ATM-009,Little Italy,cloudy,None,74,57,33
2023-10-21,LM-ATM-010,SoHo Broadway,cloudy,None,75,56,36
2023-10-21,LM-ATM-011,NoLiTa,cloudy,None,61,47,27
2023-10-21,LM-ATM-012,Canal Street,cloudy,None,70,42,27
2023-10-21,LM-ATM-013,World Trade Center,cloudy,None,126,53,28
2023-10-21,LM-ATM-014,Brookfield Place,cloudy,None,132,49,30
2023-10-21,LM-ATM-015,Bowling Green,cloudy,None,87,45,25
2023-10-21,LM-ATM-016,Staten Ferry Terminal,cloudy,None,75,59,35
2023-10-21,LM-ATM-017,Essex Market,cloudy,None,80,45,26
2023-10-21,LM-ATM-018,Houston Street,cloudy,None,65,52,30
2023-10-21,LM-ATM-019,Delancey Street,cloudy,None,58,39,21
2023-10-21,LM-ATM-020,Pier 17,cloudy,None,65,55,33
2023-10-22,LM-ATM-001,Battery Park,rain,None,48,34,19
2023-10-22,LM-ATM-002,Wall Street,rain,None,99,28,14
2023-10-22,LM-ATM-003,Broad Street,rain,None,98,26,13
2023-10-22,LM-ATM-004,Fulton Center,rain,None,88,48,26
2023-10-22,LM-ATM-005,South Street Seaport,rain,None,58,41,28
2023-10-22,LM-ATM-006,Tribeca,rain,None,70,37,17
2023-10-22,LM-ATM-007,City Hall,rain,None,73,31,17
2023-10-22,LM-ATM-008,Chinatown,rain,None,70,39,23
2023-10-22,LM-ATM-009,Little Italy,rain,None,60,45,27
2023-10-22,LM-ATM-010,SoHo Broadway,rain,None,66,57,37
2023-10-22,LM-ATM-011,NoLiTa,rain,None,61,40,22
2023-10-22,LM-ATM-012,Canal Street,rain,None,70,50,29
2023-10-22,LM-ATM-013,World Trade Center,rain,None,87,38,23
2023-10-22,LM-ATM-014,Brookfield Place,rain,None,77,34,18
2023-10-22,LM-ATM-015,Bowling Green,rain,None,68,36,18
2023-10-22,LM-ATM-016,Staten Ferry Terminal,rain,None,56,41,26
2023-10-22,LM-ATM-017,Essex Market,rain,None,69,42,25
2023-10-22,LM-ATM-018,Houston Street,rain,None,50,31,19
2023-10-22,LM-ATM-019,Delancey Street,rain,None,57,35,21
2023-10-22,LM-ATM-020,Pier 17,rain,None,63,53,32
2023-10-23,LM-ATM-001,Battery Park,cloudy,None,61,38,21
2023-10-23,LM-ATM-002,Wall Street,cloudy,None,126,31,13
2023-10-23,LM-ATM-003,Broad Street,cloudy,None,122,29,15
2023-10-23,LM-ATM-004,Fulton Center,cloudy,None,110,49,31
2023-10-23,LM-ATM-005,South Street Seaport,cloudy,None,81,53,31
2023-10-23,LM-ATM-006,Tribeca,cloudy,None,99,35,18
2023-10-23,LM-ATM-007,City Hall,cloudy,None,95,38,18
2023-10-23,LM-ATM-008,Chinatown,cloudy,None,93,56,35
2023-10-23,LM-ATM-009,Little Italy,cloudy,None,72,42,26
2023-10-23,LM-ATM-010,SoHo Broadway,cloudy,None,81,62,41
2023-10-23,LM-ATM-011,NoLiTa,cloudy,None,51,28,19
2023-10-23,LM-ATM-012,Canal Street,cloudy,None,95,45,31
2023-10-23,LM-ATM-013,World Trade Center,cloudy,None,108,38,23
2023-10-23,LM-ATM-014,Brookfield Place,cloudy,None,112,37,25
2023-10-23,LM-ATM-015,Bowling Green,cloudy,None,90,37,22
2023-10-23,LM-ATM-016,Staten Ferry Terminal,cloudy,None,71,47,26
2023-10-23,LM-ATM-017,Essex Market,cloudy,None,84,47,26
2023-10-23,LM-ATM-018,Houston Street,cloudy,None,68,41,20
2023-10-23,LM-ATM-019,Delancey Street,cloudy,None,77,47,22
2023-10-23,LM-ATM-020,Pier 17,cloudy,None,64,56,33
2023-10-24,LM-ATM-001,Battery Park,rain,None,55,34,19
2023-10-24,LM-ATM-002,Wall Street,rain,None,113,29,15
2023-10-24,LM-ATM-003,Broad Street,rain,None,108,33,14
2023-10-24,LM-ATM-004,Fulton Center,rain,None,98,40,25
2023-10-24,LM-ATM-005,South Street Seaport,rain,None,76,48,33
2023-10-24,LM-ATM-006,Tribeca,rain,None,55,22,11
2023-10-24,LM-ATM-007,City Hall,rain,None,78,33,15
2023-10-24,LM-ATM-008,Chinatown,rain,None,79,38,21
2023-10-24,LM-ATM-009,Little Italy,rain,None,54,32,19
2023-10-24,LM-ATM-010,SoHo Broadway,rain,None,73,52,36
2023-10-24,LM-ATM-011,NoLiTa,rain,None,61,38,20
2023-10-24,LM-ATM-012,Canal Street,rain,None,83,38,25
2023-10-24,LM-ATM-013,World Trade Center,rain,None,123,41,29
2023-10-24,LM-ATM-014,Brookfield Place,rain,None,103,36,22
2023-10-24,LM-ATM-015,Bowling Green,rain,None,101,41,24
2023-10-24,LM-ATM-016,Staten Ferry Terminal,rain,None,60,35,22
2023-10-24,LM-ATM-017,Essex Market,rain,None,71,35,20
2023-10-24,LM-ATM-018,Houston Street,rain,None,71,43,21
2023-10-24,LM-ATM-019,Delancey Street,rain,None,55,27,15
2023-10-24,LM-ATM-020,Pier 17,rain,None,63,45,30
2023-10-25,LM-ATM-001,Battery Park,clear,None,85,50,32
2023-10-25,LM-ATM-002,Wall Street,clear,None,138,29,17
2023-10-25,LM-ATM-003,Broad Street,clear,None,148,47,17
2023-10-25,LM-ATM-004,Fulton Center,clear,None,142,59,32
2023-10-25,LM-ATM-005,South Street Seaport,clear,None,85,57,35
2023-10-25,LM-ATM-006,Tribeca,clear,None,77,33,15
2023-10-25,LM-ATM-007,City Hall,clear,None,98,35,20
2023-10-25,LM-ATM-008,Chinatown,clear,None,82,41,25
2023-10-25,LM-ATM-009,Little Italy,clear,None,74,39,27
2023-10-25,LM-ATM-010,SoHo Broadway,clear,None,93,69,43
2023-10-25,LM-ATM-011,NoLiTa,clear,None,68,40,25
2023-10-25,LM-ATM-012,Canal Street,clear,None,102,54,30
2023-10-25,LM-ATM-013,World Trade Center,clear,None,121,43,25
2023-10-25,LM-ATM-014,Brookfield Place,clear,None,145,55,28
2023-10-25,LM-ATM-015,Bowling Green,clear,None,88,40,21
2023-10-25,LM-ATM-016,Staten Ferry Terminal,clear,None,95,66,38
2023-10-25,LM-ATM-017,Essex Market,clear,None,76,39,18
2023-10-25,LM-ATM-018,Houston Street,clear,None,80,46,26
2023-10-25,LM-ATM-019,Delancey Street,clear,None,77,39,24
2023-10-25,LM-ATM-020,Pier 17,clear,None,70,45,32
2023-10-26,LM-ATM-001,Battery Park,rain,None,54,32,22
2023-10-26,LM-ATM-002,Wall Street,rain,None,103,26,12
2023-10-26,LM-ATM-003,Broad Street,rain,None,93,27,11
2023-10-26,LM-ATM-004,Fulton Center,rain,None,87,32,21
2023-10-26,LM-ATM-005,South Street Seaport,rain,None,86,49,32
2023-10-26,LM-ATM-006,Tribeca,rain,None,78,27,15
2023-10-26,LM-ATM-007,City Hall,rain,None,74,22,15
2023-10-26,LM-ATM-008,Chinatown,rain,None,58,29,17
2023-10-26,LM-ATM-009,Little Italy,rain,None,52,37,19
2023-10-26,LM-ATM-010,SoHo Broadway,rain,None,67,49,32
2023-10-26,LM-ATM-011,NoLiTa,rain,None,47,26,18
2023-10-26,LM-ATM-012,Canal Street,rain,None,63,34,21
2023-10-26,LM-ATM-013,World Trade Center,rain,None,111,40,19
2023-10-26,LM-ATM-014,Brookfield Place,rain,None,84,34,18
2023-10-26,LM-ATM-015,Bowling Green,rain,None,82,36,19
2023-10-26,LM-ATM-016,Staten Ferry Terminal,rain,None,56,41,24
2023-10-26,LM-ATM-017,Essex Market,rain,None,71,35,22
2023-10-26,LM-ATM-018,Houston Street,rain,None,81,37,27
2023-10-26,LM-ATM-019,Delancey Street,rain,None,58,32,20
2023-10-26,LM-ATM-020,Pier 17,rain,None,54,41,26
2023-10-27,LM-ATM-001,Battery Park,rain,None,63,36,25
2023-10-27,LM-ATM-002,Wall Street,rain,None,121,24,12
2023-10-27,LM-ATM-003,Broad Street,rain,None,93,25,13
2023-10-27,LM-ATM-004,Fulton Center,rain,None,105,40,22
2023-10-27,LM-ATM-005,South Street Seaport,rain,None,65,46,29
2023-10-27,LM-ATM-006,Tribeca,rain,None,68,30,15
2023-10-27,LM-ATM-007,City Hall,rain,None,85,29,16
2023-10-27,LM-ATM-008,Chinatown,rain,None,70,37,17
2023-10-27,LM-ATM-009,Little Italy,rain,None,63,40,21
2023-10-27,LM-ATM-010,SoHo Broadway,rain,None,67,46,31
2023-10-27,LM-ATM-011,NoLiTa,rain,None,61,36,21
2023-10-27,LM-ATM-012,Canal Street,rain,None,79,40,23
2023-10-27,LM-ATM-013,World Trade Center,rain,None,106,35,20
2023-10-27,LM-ATM-014,Brookfield Place,rain,None,84,26,17
2023-10-27,LM-ATM-015,Bowling Green,rain,None,82,33,21
2023-10-27,LM-ATM-016,Staten Ferry Terminal,rain,None,79,48,29
2023-10-27,LM-ATM-017,Essex Market,rain,None,59,32,18
2023-10-27,LM-ATM-018,Houston Street,rain,None,73,37,22
2023-10-27,LM-ATM-019,Delancey Street,rain,None,52,27,16
2023-10-27,LM-ATM-020,Pier 17,rain,None,45,35,23
2023-10-28,LM-ATM-001,Battery Park,clear,None,80,49,29
2023-10-28,LM-ATM-002,Wall Street,clear,None,112,29,14
2023-10-28,LM-ATM-003,Broad Street,clear,None,103,31,15
2023-10-28,LM-ATM-004,Fulton Center,clear,None,113,51,29
2023-10-28,LM-ATM-005,South Street Seaport,clear,None,88,77,40
2023-10-28,LM-ATM-006,Tribeca,clear,None,92,48,22
2023-10-28,LM-ATM-007,City Hall,clear,None,79,35,19
2023-10-28,LM-ATM-008,Chinatown,clear,None,91,52,26
2023-10-28,LM-ATM-009,Little Italy,clear,None,66,51,29
2023-10-28,LM-ATM-010,SoHo Broadway,clear,None,100,79,53
2023-10-28,LM-ATM-011,NoLiTa,clear,None,58,43,25
2023-10-28,LM-ATM-012,Canal Street,clear,None,90,55,31
2023-10-28,LM-ATM-013,World Trade Center,clear,None,113,44,26
2023-10-28,LM-ATM-014,Brookfield Place,clear,None,114,45,24
2023-10-28,LM-ATM-015,Bowling Green,clear,None,100,47,28
2023-10-28,LM-ATM-016,Staten Ferry Terminal,clear,None,94,76,48
2023-10-28,LM-ATM-017,Essex Market,clear,None,85,51,25
2023-10-28,LM-ATM-018,Houston Street,clear,None,82,59,31
2023-10-28,LM-ATM-019,Delancey Street,clear,None,80,48,28
2023-10-28,LM-ATM-020,Pier 17,clear,None,77,71,40
2023-10-29,LM-ATM-001,Battery Park,cloudy,None,56,41,25
2023-10-29,LM-ATM-002,Wall Street,cloudy,None,95,31,12
2023-10-29,LM-ATM-003,Broad Street,cloudy,None,89,26,14
2023-10-29,LM-ATM-004,Fulton Center,cloudy,None,116,56,34
2023-10-29,LM-ATM-005,South Street Seaport,cloudy,None,73,56,36
2023-10-29,LM-ATM-006,Tribeca,cloudy,None,72,35,19
2023-10-29,LM-ATM-007,City Hall,cloudy,None,78,36,20
2023-10-29,LM-ATM-008,Chinatown,cloudy,None,78,43,24
2023-10-29,LM-ATM-009,Little Italy,cloudy,None,73,50,29
2023-10-29,LM-ATM-010,SoHo Broadway,cloudy,None,73,52,37
2023-10-29,LM-ATM-011,NoLiTa,cloudy,None,53,35,21
2023-10-29,LM-ATM-012,Canal Street,cloudy,None,85,49,28
2023-10-29,LM-ATM-013,World Trade Center,cloudy,None,122,45,31
2023-10-29,LM-ATM-014,Brookfield Place,cloudy,None,106,37,25
2023-10-29,LM-ATM-015,Bowling Green,cloudy,None,84,38,22
2023-10-29,LM-ATM-016,Staten Ferry Terminal,cloudy,None,79,63,37
2023-10-29,LM-ATM-017,Essex Market,cloudy,None,68,52,25
2023-10-29,LM-ATM-018,Houston Street,cloudy,None,61,42,23
2023-10-29,LM-ATM-019,Delancey Street,cloudy,None,63,42,23
2023-10-29,LM-ATM-020,Pier 17,cloudy,None,75,65,40
2023-10-30,LM-ATM-001,Battery Park,clear,None,75,50,31
2023-10-30,LM-ATM-002,Wall Street,clear,None,109,25,13
2023-10-30,LM-ATM-003,Broad Street,clear,None,155,44,19
2023-10-30,LM-ATM-004,Fulton Center,clear,None,126,50,32
2023-10-30,LM-ATM-005,South Street Seaport,clear,None,80,60,35
2023-10-30,LM-ATM-006,Tribeca,clear,None,95,35,16
2023-10-30,LM-ATM-007,City Hall,clear,None,76,32,16
2023-10-30,LM-ATM-008,Chinatown,clear,None,85,35,21
2023-10-30,LM-ATM-009,Little Italy,clear,None,62,39,22
2023-10-30,LM-ATM-010,SoHo Broadway,clear,None,93,62,39
2023-10-30,LM-ATM-011,NoLiTa,clear,None,78,40,30
2023-10-30,LM-ATM-012,Canal Street,clear,None,104,49,29
2023-10-30,LM-ATM-013,World Trade Center,clear,None,142,51,31
2023-10-30,LM-ATM-014,Brookfield Place,clear,None,131,43,28
2023-10-30,LM-ATM-015,Bowling Green,clear,None,118,48,29
2023-10-30,LM-ATM-016,Staten Ferry Terminal,clear,None,67,43,24
2023-10-30,LM-ATM-017,Essex Market,clear,None,90,44,22
2023-10-30,LM-ATM-018,Houston Street,clear,None,73,45,25
2023-10-30,LM-ATM-019,Delancey Street,clear,None,68,37,21
2023-10-30,LM-ATM-020,Pier 17,clear,None,77,52,38
2023-10-31,LM-ATM-001,Battery Park,clear,None,79,46,27
2023-10-31,LM-ATM-002,Wall Street,clear,None,120,28,13
2023-10-31,LM-ATM-003,Broad Street,clear,None,137,31,19
2023-10-31,LM-ATM-004,Fulton Center,clear,None,113,50,28
2023-10-31,LM-ATM-005,South Street Seaport,clear,None,86,58,37
2023-10-31,LM-ATM-006,Tribeca,clear,None,90,35,18
2023-10-31,LM-ATM-007,City Hall,clear,None,88,32,17
2023-10-31,LM-ATM-008,Chinatown,clear,None,89,38,23
2023-10-31,LM-ATM-009,Little Italy,clear,None,67,43,27
2023-10-31,LM-ATM-010,SoHo Broadway,clear,None,93,57,41
2023-10-31,LM-ATM-011,NoLiTa,clear,None,60,36,23
2023-10-31,LM-ATM-012,Canal Street,clear,None,111,55,38
2023-10-31,LM-ATM-013,World Trade Center,clear,None,140,53,31
2023-10-31,LM-ATM-014,Brookfield Place,clear,None,132,44,22
2023-10-31,LM-ATM-015,Bowling Green,clear,None,110,49,22
2023-10-31,LM-ATM-016,Staten Ferry Terminal,clear,None,75,43,33
2023-10-31,LM-ATM-017,Essex Market,clear,None,97,45,26
2023-10-31,LM-ATM-018,Houston Street,clear,None,70,40,27
2023-10-31,LM-ATM-019,Delancey Street,clear,None,70,40,22
2023-10-31,LM-ATM-020,Pier 17,clear,None,87,56,43
2023-11-01,LM-ATM-001,Battery Park,cloudy,None,71,39,23
2023-11-01,LM-ATM-002,Wall Street,cloudy,None,154,43,17
2023-11-01,LM-ATM-003,Broad Street,cloudy,None,108,29,13
2023-11-01,LM-ATM-004,Fulton Center,cloudy,None,103,39,26
2023-11-01,LM-ATM-005,South Street Seaport,cloudy,None,65,42,27
2023-11-01,LM-ATM-006,Tribeca,cloudy,None,83,32,14
2023-11-01,LM-ATM-007,City Hall,cloudy,None,83,31,20
2023-11-01,LM-ATM-008,Chinatown,cloudy,None,78,42,24
2023-11-01,LM-ATM-009,Little Italy,cloudy,None,68,42,25
2023-11-01,LM-ATM-010,SoHo Broadway,cloudy,None,77,54,34
2023-11-01,LM-ATM-011,NoLiTa,cloudy,None,60,41,21
2023-11-01,LM-ATM-012,Canal Street,cloudy,None,88,45,27
2023-11-01,LM-ATM-013,World Trade Center,cloudy,None,117,38,28
2023-11-01,LM-ATM-014,Brookfield Place,cloudy,None,133,46,29
2023-11-01,LM-ATM-015,Bowling Green,cloudy,None,96,35,22
2023-11-01,LM-ATM-016,Staten Ferry Terminal,cloudy,None,79,53,33
2023-11-01,LM-ATM-017,Essex Market,cloudy,None,78,36,22
2023-11-01,LM-ATM-018,Houston Street,cloudy,None,95,57,32
2023-11-01,LM-ATM-019,Delancey Street,cloudy,None,76,45,24
2023-11-01,LM-ATM-020,Pier 17,cloudy,None,62,45,30
2023-11-02,LM-ATM-001,Battery Park,clear,None,62,35,23
2023-11-02,LM-ATM-002,Wall Street,clear,None,131,29,11
2023-11-02,LM-ATM-003,Broad Street,clear,None,117,31,12
2023-11-02,LM-ATM-004,Fulton Center,clear,None,121,47,26
2023-11-02,LM-ATM-005,South Street Seaport,clear,None,90,64,41
2023-11-02,LM-ATM-006,Tribeca,clear,None,69,34,15
2023-11-02,LM-ATM-007,City Hall,clear,None,71,26,13
2023-11-02,LM-ATM-008,Chinatown,clear,None,97,54,31
2023-11-02,LM-ATM-009,Little Italy,clear,None,65,42,25
2023-11-02,LM-ATM-010,SoHo Broadway,clear,None,82,68,37
2023-11-02,LM-ATM-011,NoLiTa,clear,None,58,31,20
2023-11-02,LM-ATM-012,Canal Street,clear,None,95,55,27
2023-11-02,LM-ATM-013,World Trade Center,clear,None,137,48,32
2023-11-02,LM-ATM-014,Brookfield Place,clear,None,111,43,26
2023-11-02,LM-ATM-015,Bowling Green,clear,None,107,42,23
2023-11-02,LM-ATM-016,Staten Ferry Terminal,clear,None,72,46,28
2023-11-02,LM-ATM-017,Essex Market,clear,None,60,37,18
2023-11-02,LM-ATM-018,Houston Street,clear,None,66,37,23
2023-11-02,LM-ATM-019,Delancey Street,clear,None,73,36,22
2023-11-02,LM-ATM-020,Pier 17,clear,None,67,51,31
2023-11-03,LM-ATM-001,Battery Park,rain,None,54,32,18
2023-11-03,LM-ATM-002,Wall Street,rain,None,92,23,9
2023-11-03,LM-ATM-003,Broad Street,rain,None,89,27,12
2023-11-03,LM-ATM-004,Fulton Center,rain,None,80,30,21
2023-11-03,LM-ATM-005,South Street Seaport,rain,None,59,35,23
2023-11-03,LM-ATM-006,Tribeca,rain,None,57,27,11
2023-11-03,LM-ATM-007,City Hall,rain,None,67,23,15
2023-11-03,LM-ATM-008,Chinatown,rain,None,65,27,19
2023-11-03,LM-ATM-009,Little Italy,rain,None,64,39,23
2023-11-03,LM-ATM-010,SoHo Broadway,rain,None,67,46,29
2023-11-03,LM-ATM-011,NoLiTa,rain,None,51,31,17
2023-11-03,LM-ATM-012,Canal Street,rain,None,79,44,25
2023-11-03,LM-ATM-013,World Trade Center,rain,None,104,40,20
2023-11-03,LM-ATM-014,Brookfield Place,rain,None,81,28,16
2023-11-03,LM-ATM-015,Bowling Green,rain,None,75,28,16
2023-11-03,LM-ATM-016,Staten Ferry Terminal,rain,None,60,38,23
2023-11-03,LM-ATM-017,Essex Market,rain,None,53,25,14
2023-11-03,LM-ATM-018,Houston Street,rain,None,68,34,21
2023-11-03,LM-ATM-019,Delancey Street,rain,None,53,27,16
2023-11-03,LM-ATM-020,Pier 17,rain,None,51,37,22
2023-11-04,LM-ATM-001,Battery Park,cloudy,None,52,35,21
2023-11-04,LM-ATM-002,Wall Street,cloudy,None,83,28,12
2023-11-04,LM-ATM-003,Broad Street,cloudy,None,91,30,16
2023-11-04,LM-ATM-004,Fulton Center,cloudy,None,98,46,29
2023-11-04,LM-ATM-005,South Street Seaport,cloudy,None,68,53,32
2023-11-04,LM-ATM-006,Tribeca,cloudy,None,51,27,13
2023-11-04,LM-ATM-007,City Hall,cloudy,None,76,36,19
2023-11-04,LM-ATM-008,Chinatown,cloudy,None,73,43,24
2023-11-04,LM-ATM-009,Little Italy,cloudy,None,69,50,29
2023-11-04,LM-ATM-010,SoHo Broadway,cloudy,None,72,59,40
2023-11-04,LM-ATM-011,NoLiTa,cloudy,None,62,51,26
2023-11-04,LM-ATM-012,Canal Street,cloudy,None,62,40,20
2023-11-04,LM-ATM-013,World Trade Center,cloudy,None,103,40,25
2023-11-04,LM-ATM-014,Brookfield Place,cloudy,None,99,47,21
2023-11-04,LM-ATM-015,Bowling Green,cloudy,None,59,28,15
2023-11-04,LM-ATM-016,Staten Ferry Terminal,cloudy,None,65,48,30
2023-11-04,LM-ATM-017,Essex Market,cloudy,None,71,45,23
2023-11-04,LM-ATM-018,Houston Street,cloudy,None,68,49,26
2023-11-04,LM-ATM-019,Delancey Street,cloudy,None,55,36,18
2023-11-04,LM-ATM-020,Pier 17,cloudy,None,58,55,32
2023-11-05,LM-ATM-001,Battery Park,rain,None,56,43,23
2023-11-05,LM-ATM-002,Wall Street,rain,None,85,22,14
2023-11-05,LM-ATM-003,Broad Street,rain,None,84,21,11
2023-11-05,LM-ATM-004,Fulton Center,rain,None,86,42,23
2023-11-05,LM-ATM-005,South Street Seaport,rain,None,52,43,28
2023-11-05,LM-ATM-006,Tribeca,rain,None,54,21,12
2023-11-05,LM-ATM-007,City Hall,rain,None,58,27,14
2023-11-05,LM-ATM-008,Chinatown,rain,None,79,44,26
2023-11-05,LM-ATM-009,Little Italy,rain,None,47,38,21
2023-11-05,LM-ATM-010,SoHo Broadway,rain,None,62,53,31
2023-11-05,LM-ATM-011,NoLiTa,rain,None,47,35,20
2023-11-05,LM-ATM-012,Canal Street,rain,None,89,58,33
2023-11-05,LM-ATM-013,World Trade Center,rain,None,79,35,20
2023-11-05,LM-ATM-014,Brookfield Place,rain,None,80,35,20
2023-11-05,LM-ATM-015,Bowling Green,rain,None,66,29,17
2023-11-05,LM-ATM-016,Staten Ferry Terminal,rain,None,63,53,31
2023-11-05,LM-ATM-017,Essex Market,rain,None,39,26,13
2023-11-05,LM-ATM-018,Houston Street,rain,None,49,33,18
2023-11-05,LM-ATM-019,Delancey Street,rain,None,56,38,21
2023-11-05,LM-ATM-020,Pier 17,rain,None,55,57,31
2023-11-06,LM-ATM-001,Battery Park,rain,None,58,43,21
2023-11-06,LM-ATM-002,Wall Street,rain,None,93,18,11
2023-11-06,LM-ATM-003,Broad Street,rain,None,87,21,11
2023-11-06,LM-ATM-004,Fulton Center,rain,None,100,40,29
2023-11-06,LM-ATM-005,South Street Seaport,rain,None,60,46,29
2023-11-06,LM-ATM-006,Tribeca,rain,None,73,29,15
2023-11-06,LM-ATM-007,City Hall,rain,None,89,39,17
2023-11-06,LM-ATM-008,Chinatown,rain,None,66,42,19
2023-11-06,LM-ATM-009,Little Italy,rain,None,51,30,16
2023-11-06,LM-ATM-010,SoHo Broadway,rain,None,78,50,40
2023-11-06,LM-ATM-011,NoLiTa,rain,None,57,30,20
2023-11-06,LM-ATM-012,Canal Street,rain,None,79,41,24
2023-11-06,LM-ATM-013,World Trade Center,rain,None,116,40,20
2023-11-06,LM-ATM-014,Brookfield Place,rain,None,77,24,17
2023-11-06,LM-ATM-015,Bowling Green,rain,None,84,33,21
2023-11-06,LM-ATM-016,Staten Ferry Terminal,rain,None,63,36,23
2023-11-06,LM-ATM-017,Essex Market,rain,None,57,27,16
2023-11-06,LM-ATM-018,Houston Street,rain,None,53,35,18
2023-11-06,LM-ATM-019,Delancey Street,rain,None,56,32,17
2023-11-06,LM-ATM-020,Pier 17,rain,None,54,39,23
2023-11-07,LM-ATM-001,Battery Park,clear,None,85,47,30
2023-11-07,LM-ATM-002,Wall Street,clear,None,139,29,14
2023-11-07,LM-ATM-003,Broad Street,clear,None,129,32,16
2023-11-07,LM-ATM-004,Fulton Center,clear,None,122,53,29
2023-11-07,LM-ATM-005,South Street Seaport,clear,None,87,64,38
2023-11-07,LM-ATM-006,Tribeca,clear,None,99,37,17
2023-11-07,LM-ATM-007,City Hall,clear,None,89,35,18
2023-11-07,LM-ATM-008,Chinatown,clear,None,94,49,25
2023-11-07,LM-ATM-009,Little Italy,clear,None,71,48,26
2023-11-07,LM-ATM-010,SoHo Broadway,clear,None,92,56,40
2023-11-07,LM-ATM-011,NoLiTa,clear,None,61,33,23
2023-11-07,LM-ATM-012,Canal Street,clear,None,78,41,24
2023-11-07,LM-ATM-013,World Trade Center,clear,None,130,53,28
2023-11-07,LM-ATM-014,Brookfield Place,clear,None,103,42,21
2023-11-07,LM-ATM-015,Bowling Green,clear,None,86,30,20
2023-11-07,LM-ATM-016,Staten Ferry Terminal,clear,None,83,55,32
2023-11-07,LM-ATM-017,Essex Market,clear,None,76,40,22
2023-11-07,LM-ATM-018,Houston Street,clear,None,77,46,30
2023-11-07,LM-ATM-019,Delancey Street,clear,None,73,39,23
2023-11-07,LM-ATM-020,Pier 17,clear,None,66,49,31
