date,atm_id,area,latitude,longitude,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2024-10-25,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,106,32,13
2024-10-25,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,91,38,21
2024-10-25,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,58,38,24
2024-10-25,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,74,29,14
2024-10-25,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,73,33,15
2024-10-25,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,62,30,21
2024-10-25,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,53,38,19
2024-10-25,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,71,54,33
2024-10-25,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,68,40,24
2024-10-25,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,61,40,19
2024-10-25,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,114,41,22
2024-10-25,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,92,33,21
2024-10-25,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,73,31,15
2024-10-25,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,74,45,28
2024-10-25,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,62,32,16
2024-10-25,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,66,37,25
2024-10-25,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,64,35,22
2024-10-25,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,48,40,24
2024-10-26,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,59,51,24
2024-10-26,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,58,19,9
2024-10-26,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,98,33,12
2024-10-26,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,65,32,17
2024-10-26,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,65,43,29
2024-10-26,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,74,35,15
2024-10-26,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,78,37,20
2024-10-26,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,84,48,29
2024-10-26,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,68,46,30
2024-10-26,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,74,60,36
2024-10-26,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,56,43,25
2024-10-26,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,88,52,28
2024-10-26,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,92,38,18
2024-10-26,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,100,42,21
2024-10-26,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,86,48,24
2024-10-26,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,76,50,34
2024-10-26,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,81,43,26
2024-10-26,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,60,39,23
2024-10-26,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,71,50,22
2024-10-26,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,56,52,32
2024-10-27,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,57,44,26
2024-10-27,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,89,30,12
2024-10-27,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,93,33,13
2024-10-27,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,100,42,25
2024-10-27,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,74,59,34
2024-10-27,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,64,32,14
2024-10-27,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,73,33,14
2024-10-27,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,74,44,24
2024-10-27,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,53,42,23
2024-10-27,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,78,63,42
2024-10-27,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,72,48,31
2024-10-27,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,93,53,31
2024-10-27,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,107,44,25
2024-10-27,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,99,39,24
2024-10-27,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,100,51,27
2024-10-27,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,87,58,40
2024-10-27,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,70,41,22
2024-10-27,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,55,39,21
2024-10-27,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,75,44,23
2024-10-27,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,69,53,36
2024-10-28,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,81,49,29
2024-10-28,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,128,28,14
2024-10-28,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,134,27,15
2024-10-28,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,117,46,30
2024-10-28,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,79,60,34
2024-10-28,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,76,35,16
2024-10-28,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,97,35,19
2024-10-28,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,98,51,30
2024-10-28,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,79,50,29
2024-10-28,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,92,64,43
2024-10-28,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,74,54,30
2024-10-28,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,62,37,21
2024-10-28,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,132,52,28
2024-10-28,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,109,39,20
2024-10-28,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,90,39,20
2024-10-28,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,85,55,36
2024-10-28,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,77,37,26
2024-10-28,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,82,44,24
2024-10-28,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,62,36,19
2024-10-28,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,81,65,41
2024-10-29,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,65,36,23
2024-10-29,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,143,38,16
2024-10-29,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,118,34,13
2024-10-29,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,120,57,29
2024-10-29,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,68,45,33
2024-10-29,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,97,34,17
2024-10-29,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,101,35,23
2024-10-29,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,85,49,23
2024-10-29,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,63,41,22
2024-10-29,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,75,51,32
2024-10-29,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,60,36,21
2024-10-29,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,88,54,27
2024-10-29,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,110,35,23
2024-10-29,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,106,43,21
2024-10-29,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,95,41,23
2024-10-29,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,69,51,31
2024-10-29,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,89,43,22
2024-10-29,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,93,47,31
2024-10-29,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,56,30,18
2024-10-29,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,68,47,32
2024-10-30,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,65,38,23
2024-10-30,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,129,36,19
2024-10-30,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,132,28,15
2024-10-30,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,101,43,26
2024-10-30,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,80,55,32
2024-10-30,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,64,22,11
2024-10-30,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,94,34,19
2024-10-30,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,87,39,23
2024-10-30,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,72,48,31
2024-10-30,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,89,56,41
2024-10-30,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,50,28,17
2024-10-30,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,86,38,26
2024-10-30,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,109,36,21
2024-10-30,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,126,47,26
2024-10-30,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,84,35,19
2024-10-30,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,88,53,32
2024-10-30,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,66,36,19
2024-10-30,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,81,49,29
2024-10-30,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,73,37,21
2024-10-30,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,65,49,31
2024-10-31,LM-ATM-001,Battery Park,40.7033,-74.017,clear,Halloween,96,52,35
2024-10-31,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,Halloween,163,37,20
2024-10-31,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,Halloween,142,40,15
2024-10-31,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,Halloween,146,58,35
2024-10-31,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,Halloween,97,63,44
2024-10-31,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,Halloween,113,45,20
2024-10-31,LM-ATM-007,City Hall,40.7128,-74.0059,clear,Halloween,114,47,22
2024-10-31,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,Halloween,117,61,31
2024-10-31,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,Halloween,85,47,28
2024-10-31,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,Halloween,106,64,49
2024-10-31,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,Halloween,63,41,24
2024-10-31,LM-ATM-012,Canal Street,40.719,-74.002,clear,Halloween,88,41,26
2024-10-31,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,Halloween,156,62,32
2024-10-31,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,Halloween,158,55,28
2024-10-31,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,Halloween,139,56,30
2024-10-31,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,Halloween,125,70,47
2024-10-31,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,Halloween,94,47,27
2024-10-31,LM-ATM-018,Houston Street,40.7282,-74.005,clear,Halloween,110,54,33
2024-10-31,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,Halloween,94,52,28
2024-10-31,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,Halloween,72,47,35
2024-11-01,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,79,43,29
2024-11-01,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,126,31,14
2024-11-01,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,115,32,17
2024-11-01,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,93,42,24
2024-11-01,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,74,46,31
2024-11-01,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,79,29,16
2024-11-01,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,88,32,17
2024-11-01,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,77,37,24
2024-11-01,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,60,38,23
2024-11-01,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,96,61,43
2024-11-01,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,60,38,22
2024-11-01,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,85,44,26
2024-11-01,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,121,41,24
2024-11-01,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,113,40,21
2024-11-01,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,111,42,25
2024-11-01,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,79,49,29
2024-11-01,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,69,34,18
2024-11-01,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,74,41,25
2024-11-01,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,79,43,20
2024-11-01,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,52,40,24
2024-11-02,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,61,47,24
2024-11-02,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,83,27,12
2024-11-02,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,90,26,14
2024-11-02,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,97,52,28
2024-11-02,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,83,68,42
2024-11-02,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,74,37,19
2024-11-02,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,81,37,20
2024-11-02,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,78,43,25
2024-11-02,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,55,41,24
2024-11-02,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,66,57,34
2024-11-02,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,61,42,23
2024-11-02,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,68,38,21
2024-11-02,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,90,41,20
2024-11-02,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,86,38,26
2024-11-02,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,73,33,18
2024-11-02,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,66,46,30
2024-11-02,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,74,43,21
2024-11-02,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,70,38,24
2024-11-02,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,71,43,24
2024-11-02,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,66,51,35
2024-11-03,LM-ATM-001,Battery Park,40.7033,-74.017,clear,NYC Marathon,72,56,37
2024-11-03,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,NYC Marathon,114,32,15
2024-11-03,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,NYC Marathon,120,36,16
2024-11-03,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,NYC Marathon,125,63,32
2024-11-03,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,NYC Marathon,75,59,36
2024-11-03,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,NYC Marathon,97,43,25
2024-11-03,LM-ATM-007,City Hall,40.7128,-74.0059,clear,NYC Marathon,82,41,19
2024-11-03,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,NYC Marathon,104,67,34
2024-11-03,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,NYC Marathon,61,45,27
2024-11-03,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,NYC Marathon,87,75,44
2024-11-03,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,NYC Marathon,83,70,34
2024-11-03,LM-ATM-012,Canal Street,40.719,-74.002,clear,NYC Marathon,108,67,34
2024-11-03,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,NYC Marathon,120,47,28
2024-11-03,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,NYC Marathon,104,42,23
2024-11-03,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,NYC Marathon,95,55,27
2024-11-03,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,NYC Marathon,80,61,35
2024-11-03,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,NYC Marathon,76,46,27
2024-11-03,LM-ATM-018,Houston Street,40.7282,-74.005,clear,NYC Marathon,79,59,30
2024-11-03,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,NYC Marathon,84,56,27
2024-11-03,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,NYC Marathon,72,62,38
2024-11-04,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,45,27,16
2024-11-04,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,108,29,13
2024-11-04,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,82,24,12
2024-11-04,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,77,37,20
2024-11-04,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,59,44,23
2024-11-04,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,63,25,13
2024-11-04,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,61,21,14
2024-11-04,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,59,24,19
2024-11-04,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,48,33,19
2024-11-04,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,55,38,27
2024-11-04,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,47,32,16
2024-11-04,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,64,31,20
2024-11-04,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,88,31,19
2024-11-04,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,77,27,16
2024-11-04,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,66,23,15
2024-11-04,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,46,28,20
2024-11-04,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,38,18,9
2024-11-04,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,52,32,17
2024-11-04,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,55,28,14
2024-11-04,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,43,34,22
2024-11-05,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,67,40,22
2024-11-05,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,134,28,15
2024-11-05,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,104,29,16
2024-11-05,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,99,47,25
2024-11-05,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,77,50,30
2024-11-05,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,85,34,16
2024-11-05,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,101,32,20
2024-11-05,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,89,43,27
2024-11-05,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,69,36,24
2024-11-05,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,84,57,34
2024-11-05,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,68,39,23
2024-11-05,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,79,41,24
2024-11-05,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,136,44,22
2024-11-05,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,125,43,26
2024-11-05,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,68,30,14
2024-11-05,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,77,48,28
2024-11-05,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,83,45,22
2024-11-05,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,67,36,22
2024-11-05,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,68,37,19
2024-11-05,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,61,41,31
2024-11-06,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,53,35,20
2024-11-06,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,145,29,16
2024-11-06,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,107,28,14
2024-11-06,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,117,43,25
2024-11-06,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,84,65,37
2024-11-06,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,81,32,18
2024-11-06,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,95,37,21
2024-11-06,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,67,37,22
2024-11-06,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,65,39,26
2024-11-06,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,70,48,35
2024-11-06,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,58,35,22
2024-11-06,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,81,41,24
2024-11-06,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,122,43,26
2024-11-06,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,107,36,21
2024-11-06,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,83,38,18
2024-11-06,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,52,32,21
2024-11-06,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,66,32,17
2024-11-06,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,69,42,23
2024-11-06,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,66,32,21
2024-11-06,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,51,37,23
2024-11-07,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,49,31,18
2024-11-07,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,94,22,8
2024-11-07,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,118,27,13
2024-11-07,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,69,26,15
2024-11-07,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,52,35,21
2024-11-07,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,77,27,15
2024-11-07,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,65,24,14
2024-11-07,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,70,38,21
2024-11-07,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,65,39,24
2024-11-07,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,59,40,28
2024-11-07,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,48,32,19
2024-11-07,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,77,40,24
2024-11-07,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,87,32,18
2024-11-07,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,106,31,20
2024-11-07,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,52,21,11
2024-11-07,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,51,36,20
2024-11-07,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,59,28,15
2024-11-07,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,59,32,19
2024-11-07,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,56,30,18
2024-11-07,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,56,44,28
2024-11-08,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,68,41,23
2024-11-08,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,132,32,16
2024-11-08,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,112,28,17
2024-11-08,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,92,36,22
2024-11-08,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,69,44,25
2024-11-08,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,78,32,15
2024-11-08,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,95,41,19
2024-11-08,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,96,35,24
2024-11-08,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,67,44,24
2024-11-08,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,90,65,40
2024-11-08,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,64,37,23
2024-11-08,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,72,31,21
2024-11-08,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,115,39,23
2024-11-08,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,98,34,20
2024-11-08,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,87,35,19
2024-11-08,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,72,42,30
2024-11-08,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,74,36,19
2024-11-08,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,65,40,21
2024-11-08,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,57,30,16
2024-11-08,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,70,53,33
2024-11-09,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,72,48,27
2024-11-09,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,90,25,11
2024-11-09,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,83,33,12
